Date	Time	Severity	PID	TID	Function	Message
30-06-2025	22:41:19.189	 INFO	 18828	 13180	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:41:19.191	 INFO	 18828	 13180	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:41:19.194	 INFO	 18828	 13180	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:41:19.196	 INFO	 18828	 13180	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:41:19.198	 INFO	 18828	 13180	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:41:19.201	 INFO	 18828	 13180	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:41:19.204	 INFO	 18828	 13180	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:41:19.207	 INFO	 18828	 13180	LoadDisplayDevicesName	"\\.\DISPLAY11"
30-06-2025	22:41:31.758	 INFO	  8036	 19760	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:41:31.765	 INFO	  8036	 19760	DllMain	"PROCESS ATTACHED"
30-06-2025	22:41:31.767	 INFO	  8036	  6632	LateInitialization	"Intialization..."
30-06-2025	22:41:31.769	 INFO	  8036	  6632	LoadDisplayDevicesName	"DisplayDevices : "
30-06-2025	22:41:31.774	 INFO	  8036	  6632	LoadDisplayDevicesName	"\\.\DISPLAY1"
30-06-2025	22:41:31.779	 INFO	  8036	  6632	LoadDisplayDevicesName	"\\.\DISPLAY2"
30-06-2025	22:41:31.783	 INFO	  8036	  6632	LoadDisplayDevicesName	"\\.\DISPLAY3"
30-06-2025	22:41:31.786	 INFO	  8036	  6632	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:41:31.789	 INFO	  8036	  6632	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:41:31.792	 INFO	  8036	  6632	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:41:31.796	 INFO	  8036	  6632	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:41:31.799	 INFO	  8036	  6632	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:41:31.802	 INFO	  8036	  6632	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:41:31.804	 INFO	  8036	  6632	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:41:31.808	 INFO	  8036	  6632	LoadDisplayDevicesName	"\\.\DISPLAY11"
30-06-2025	22:41:33.651	 INFO	 23448	  4872	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:41:33.683	 INFO	 23448	  4872	DllMain	"PROCESS ATTACHED"
30-06-2025	22:41:33.693	 INFO	 23448	 33532	LateInitialization	"Intialization..."
30-06-2025	22:41:33.701	 INFO	 23448	 33532	LoadDisplayDevicesName	"DisplayDevices : "
30-06-2025	22:41:33.705	 INFO	 23448	 33532	LoadDisplayDevicesName	"\\.\DISPLAY1"
30-06-2025	22:41:33.709	 INFO	 23448	 33532	LoadDisplayDevicesName	"\\.\DISPLAY2"
30-06-2025	22:41:33.714	 INFO	 23448	 33532	LoadDisplayDevicesName	"\\.\DISPLAY3"
30-06-2025	22:41:33.719	 INFO	 23448	 33532	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:41:33.722	 INFO	 23448	 33532	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:41:33.725	 INFO	 23448	 33532	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:41:33.728	 INFO	 23448	 33532	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:41:33.740	 INFO	 23448	 33532	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:41:33.744	 INFO	 23448	 33532	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:41:33.749	 INFO	 23448	 33532	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:41:33.754	 INFO	 23448	 33532	LoadDisplayDevicesName	"\\.\DISPLAY11"
30-06-2025	22:41:34.014	 INFO	 32544	 13212	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:41:43.410	 INFO	 17304	 16912	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:41:43.416	 INFO	 17304	 16912	DllMain	"PROCESS ATTACHED"
30-06-2025	22:41:43.418	 INFO	 17304	 34812	LateInitialization	"Intialization..."
30-06-2025	22:41:43.419	 INFO	 17304	 34812	LoadDisplayDevicesName	"DisplayDevices : "
30-06-2025	22:41:43.422	 INFO	 17304	 34812	LoadDisplayDevicesName	"\\.\DISPLAY1"
30-06-2025	22:41:43.425	 INFO	 17304	 34812	LoadDisplayDevicesName	"\\.\DISPLAY2"
30-06-2025	22:41:43.427	 INFO	 17304	 34812	LoadDisplayDevicesName	"\\.\DISPLAY3"
30-06-2025	22:41:43.429	 INFO	 17304	 34812	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:41:43.432	 INFO	 17304	 34812	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:41:43.434	 INFO	 17304	 34812	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:41:43.436	 INFO	 17304	 34812	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:41:43.438	 INFO	 17304	 34812	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:41:43.441	 INFO	 17304	 34812	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:41:43.443	 INFO	 17304	 34812	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:41:43.446	 INFO	 17304	 34812	LoadDisplayDevicesName	"\\.\DISPLAY11"
30-06-2025	22:41:44.640	 INFO	 24204	  8636	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:41:44.648	 INFO	 24204	  8636	DllMain	"PROCESS ATTACHED"
30-06-2025	22:41:44.651	 INFO	 24204	 21356	LateInitialization	"Intialization..."
30-06-2025	22:41:44.655	 INFO	 24204	 21356	LoadDisplayDevicesName	"DisplayDevices : "
30-06-2025	22:41:44.661	 INFO	 24204	 21356	LoadDisplayDevicesName	"\\.\DISPLAY1"
30-06-2025	22:41:44.664	 INFO	 24204	 21356	LoadDisplayDevicesName	"\\.\DISPLAY2"
30-06-2025	22:41:44.667	 INFO	 24204	 21356	LoadDisplayDevicesName	"\\.\DISPLAY3"
30-06-2025	22:41:44.669	 INFO	 24204	 21356	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:41:44.672	 INFO	 24204	 21356	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:41:44.675	 INFO	 24204	 21356	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:41:44.677	 INFO	 24204	 21356	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:41:44.679	 INFO	 24204	 21356	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:41:44.683	 INFO	 24204	 21356	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:41:44.686	 INFO	 24204	 21356	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:41:44.687	 INFO	 24204	 21356	LoadDisplayDevicesName	"\\.\DISPLAY11"
30-06-2025	22:41:44.860	 INFO	 30828	  8556	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:41:44.875	 INFO	 30828	  8556	DllMain	"PROCESS ATTACHED"
30-06-2025	22:41:44.887	 INFO	 30828	 24632	LateInitialization	"Intialization..."
30-06-2025	22:41:44.892	 INFO	 30828	 24632	LoadDisplayDevicesName	"DisplayDevices : "
30-06-2025	22:41:44.898	 INFO	 30828	 24632	LoadDisplayDevicesName	"\\.\DISPLAY1"
30-06-2025	22:41:44.905	 INFO	 30828	 24632	LoadDisplayDevicesName	"\\.\DISPLAY2"
30-06-2025	22:41:44.912	 INFO	 30828	 24632	LoadDisplayDevicesName	"\\.\DISPLAY3"
30-06-2025	22:41:44.916	 INFO	 30828	 24632	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:41:44.919	 INFO	 30828	 24632	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:41:44.924	 INFO	 30828	 24632	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:41:44.928	 INFO	 30828	 24632	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:41:44.937	 INFO	 30828	 24632	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:41:44.944	 INFO	 30828	 24632	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:41:44.947	 INFO	 30828	 24632	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:41:44.949	 INFO	 30828	 24632	LoadDisplayDevicesName	"\\.\DISPLAY11"
30-06-2025	22:41:47.071	 INFO	 16508	 32168	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:41:47.080	 INFO	 16508	 32168	DllMain	"PROCESS ATTACHED"
30-06-2025	22:41:47.083	 INFO	 16508	 34008	LateInitialization	"Intialization..."
30-06-2025	22:41:47.086	 INFO	 16508	 34008	LoadDisplayDevicesName	"DisplayDevices : "
30-06-2025	22:41:47.090	 INFO	 16508	 34008	LoadDisplayDevicesName	"\\.\DISPLAY1"
30-06-2025	22:41:47.093	 INFO	 16508	 34008	LoadDisplayDevicesName	"\\.\DISPLAY2"
30-06-2025	22:41:47.096	 INFO	 16508	 34008	LoadDisplayDevicesName	"\\.\DISPLAY3"
30-06-2025	22:41:47.100	 INFO	 16508	 34008	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:41:47.103	 INFO	 16508	 34008	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:41:47.107	 INFO	 16508	 34008	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:41:47.109	 INFO	 16508	 34008	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:41:47.112	 INFO	 16508	 34008	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:41:47.115	 INFO	 16508	 34008	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:41:47.117	 INFO	 16508	 34008	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:41:47.120	 INFO	 16508	 34008	LoadDisplayDevicesName	"\\.\DISPLAY11"
30-06-2025	22:41:48.468	 INFO	 22048	 10076	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:41:48.475	 INFO	 22048	 10076	DllMain	"PROCESS ATTACHED"
30-06-2025	22:41:48.478	 INFO	 22048	 30228	LateInitialization	"Intialization..."
30-06-2025	22:41:48.481	 INFO	 22048	 30228	LoadDisplayDevicesName	"DisplayDevices : "
30-06-2025	22:41:48.486	 INFO	 22048	 30228	LoadDisplayDevicesName	"\\.\DISPLAY1"
30-06-2025	22:41:48.490	 INFO	 22048	 30228	LoadDisplayDevicesName	"\\.\DISPLAY2"
30-06-2025	22:41:48.493	 INFO	 22048	 30228	LoadDisplayDevicesName	"\\.\DISPLAY3"
30-06-2025	22:41:48.495	 INFO	 22048	 30228	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:41:48.497	 INFO	 22048	 30228	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:41:48.500	 INFO	 22048	 30228	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:41:48.502	 INFO	 22048	 30228	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:41:48.504	 INFO	 22048	 30228	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:41:48.506	 INFO	 22048	 30228	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:41:48.509	 INFO	 22048	 30228	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:41:48.511	 INFO	 22048	 30228	LoadDisplayDevicesName	"\\.\DISPLAY11"
30-06-2025	22:41:48.607	 INFO	 33844	  5900	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:41:48.613	 INFO	 33844	  5900	DllMain	"PROCESS ATTACHED"
30-06-2025	22:41:48.615	 INFO	 33844	  9652	LateInitialization	"Intialization..."
30-06-2025	22:41:48.616	 INFO	 33844	  9652	LoadDisplayDevicesName	"DisplayDevices : "
30-06-2025	22:41:48.620	 INFO	 33844	  9652	LoadDisplayDevicesName	"\\.\DISPLAY1"
30-06-2025	22:41:48.622	 INFO	 33844	  9652	LoadDisplayDevicesName	"\\.\DISPLAY2"
30-06-2025	22:41:48.626	 INFO	 33844	  9652	LoadDisplayDevicesName	"\\.\DISPLAY3"
30-06-2025	22:41:48.628	 INFO	 33844	  9652	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:41:48.630	 INFO	 33844	  9652	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:41:48.633	 INFO	 33844	  9652	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:41:48.635	 INFO	 33844	  9652	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:41:48.637	 INFO	 33844	  9652	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:41:48.639	 INFO	 33844	  9652	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:41:48.641	 INFO	 33844	  9652	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:41:48.643	 INFO	 33844	  9652	LoadDisplayDevicesName	"\\.\DISPLAY11"
30-06-2025	22:41:58.878	 INFO	 29128	 30404	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:41:58.885	 INFO	 29128	 30404	DllMain	"PROCESS ATTACHED"
30-06-2025	22:41:58.888	 INFO	 29128	  5920	LateInitialization	"Intialization..."
30-06-2025	22:41:58.890	 INFO	 29128	  5920	LoadDisplayDevicesName	"DisplayDevices : "
30-06-2025	22:41:58.893	 INFO	 29128	  5920	LoadDisplayDevicesName	"\\.\DISPLAY1"
30-06-2025	22:41:58.896	 INFO	 29128	  5920	LoadDisplayDevicesName	"\\.\DISPLAY2"
30-06-2025	22:41:58.898	 INFO	 29128	  5920	LoadDisplayDevicesName	"\\.\DISPLAY3"
30-06-2025	22:41:58.900	 INFO	 29128	  5920	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:41:58.902	 INFO	 29128	  5920	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:41:58.904	 INFO	 29128	  5920	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:41:58.907	 INFO	 29128	  5920	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:41:58.909	 INFO	 29128	  5920	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:41:58.911	 INFO	 29128	  5920	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:41:58.913	 INFO	 29128	  5920	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:41:58.914	 INFO	 29128	  5920	LoadDisplayDevicesName	"\\.\DISPLAY11"
30-06-2025	22:42:00.131	 INFO	 27072	 23392	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:42:00.138	 INFO	 27072	 23392	DllMain	"PROCESS ATTACHED"
30-06-2025	22:42:00.140	 INFO	 27072	 12832	LateInitialization	"Intialization..."
30-06-2025	22:42:00.144	 INFO	 27072	 12832	LoadDisplayDevicesName	"DisplayDevices : "
30-06-2025	22:42:00.147	 INFO	 27072	 12832	LoadDisplayDevicesName	"\\.\DISPLAY1"
30-06-2025	22:42:00.151	 INFO	 27072	 12832	LoadDisplayDevicesName	"\\.\DISPLAY2"
30-06-2025	22:42:00.154	 INFO	 27072	 12832	LoadDisplayDevicesName	"\\.\DISPLAY3"
30-06-2025	22:42:00.156	 INFO	 27072	 12832	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:42:00.160	 INFO	 27072	 12832	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:42:00.166	 INFO	 27072	 12832	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:42:00.168	 INFO	 27072	 12832	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:42:00.172	 INFO	 27072	 12832	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:42:00.175	 INFO	 27072	 12832	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:42:00.178	 INFO	 27072	 12832	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:42:00.180	 INFO	 27072	 12832	LoadDisplayDevicesName	"\\.\DISPLAY11"
30-06-2025	22:42:00.350	 INFO	 32400	  9896	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:42:00.356	 INFO	 32400	  9896	DllMain	"PROCESS ATTACHED"
30-06-2025	22:42:00.358	 INFO	 32400	 16588	LateInitialization	"Intialization..."
30-06-2025	22:42:00.360	 INFO	 32400	 16588	LoadDisplayDevicesName	"DisplayDevices : "
30-06-2025	22:42:00.364	 INFO	 32400	 16588	LoadDisplayDevicesName	"\\.\DISPLAY1"
30-06-2025	22:42:00.366	 INFO	 32400	 16588	LoadDisplayDevicesName	"\\.\DISPLAY2"
30-06-2025	22:42:00.368	 INFO	 32400	 16588	LoadDisplayDevicesName	"\\.\DISPLAY3"
30-06-2025	22:42:00.371	 INFO	 32400	 16588	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:42:00.373	 INFO	 32400	 16588	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:42:00.376	 INFO	 32400	 16588	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:42:00.378	 INFO	 32400	 16588	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:42:00.380	 INFO	 32400	 16588	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:42:00.384	 INFO	 32400	 16588	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:42:00.386	 INFO	 32400	 16588	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:42:00.389	 INFO	 32400	 16588	LoadDisplayDevicesName	"\\.\DISPLAY11"
30-06-2025	22:42:10.148	 INFO	 32404	 30820	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:42:10.154	 INFO	 32404	 30820	DllMain	"PROCESS ATTACHED"
30-06-2025	22:42:10.156	 INFO	 32404	 26508	LateInitialization	"Intialization..."
30-06-2025	22:42:10.159	 INFO	 32404	 26508	LoadDisplayDevicesName	"DisplayDevices : "
30-06-2025	22:42:10.161	 INFO	 32404	 26508	LoadDisplayDevicesName	"\\.\DISPLAY1"
30-06-2025	22:42:10.163	 INFO	 32404	 26508	LoadDisplayDevicesName	"\\.\DISPLAY2"
30-06-2025	22:42:10.166	 INFO	 32404	 26508	LoadDisplayDevicesName	"\\.\DISPLAY3"
30-06-2025	22:42:10.168	 INFO	 32404	 26508	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:42:10.170	 INFO	 32404	 26508	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:42:10.173	 INFO	 32404	 26508	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:42:10.175	 INFO	 32404	 26508	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:42:10.177	 INFO	 32404	 26508	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:42:10.179	 INFO	 32404	 26508	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:42:10.182	 INFO	 32404	 26508	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:42:10.184	 INFO	 32404	 26508	LoadDisplayDevicesName	"\\.\DISPLAY11"
30-06-2025	22:42:11.185	 INFO	 29884	  1016	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:42:11.192	 INFO	 29884	  1016	DllMain	"PROCESS ATTACHED"
30-06-2025	22:42:11.194	 INFO	 29884	 28868	LateInitialization	"Intialization..."
30-06-2025	22:42:11.197	 INFO	 29884	 28868	LoadDisplayDevicesName	"DisplayDevices : "
30-06-2025	22:42:11.199	 INFO	 29884	 28868	LoadDisplayDevicesName	"\\.\DISPLAY1"
30-06-2025	22:42:11.201	 INFO	 29884	 28868	LoadDisplayDevicesName	"\\.\DISPLAY2"
30-06-2025	22:42:11.204	 INFO	 29884	 28868	LoadDisplayDevicesName	"\\.\DISPLAY3"
30-06-2025	22:42:11.207	 INFO	 29884	 28868	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:42:11.209	 INFO	 29884	 28868	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:42:11.211	 INFO	 29884	 28868	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:42:11.214	 INFO	 29884	 28868	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:42:11.216	 INFO	 29884	 28868	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:42:11.218	 INFO	 29884	 28868	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:42:11.220	 INFO	 29884	 28868	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:42:11.222	 INFO	 29884	 28868	LoadDisplayDevicesName	"\\.\DISPLAY11"
30-06-2025	22:42:11.308	 INFO	 22920	 26220	DllMain	"DLL_PROCESS_ATTACH 11:26:13 11.4.2516.10"
30-06-2025	22:42:11.313	 INFO	 22920	 26220	DllMain	"PROCESS ATTACHED"
30-06-2025	22:42:11.315	 INFO	 22920	 33876	LateInitialization	"Intialization..."
30-06-2025	22:42:11.317	 INFO	 22920	 33876	LoadDisplayDevicesName	"DisplayDevices : "
30-06-2025	22:42:11.319	 INFO	 22920	 33876	LoadDisplayDevicesName	"\\.\DISPLAY1"
30-06-2025	22:42:11.322	 INFO	 22920	 33876	LoadDisplayDevicesName	"\\.\DISPLAY2"
30-06-2025	22:42:11.324	 INFO	 22920	 33876	LoadDisplayDevicesName	"\\.\DISPLAY3"
30-06-2025	22:42:11.326	 INFO	 22920	 33876	LoadDisplayDevicesName	"\\.\DISPLAY4"
30-06-2025	22:42:11.329	 INFO	 22920	 33876	LoadDisplayDevicesName	"\\.\DISPLAY5"
30-06-2025	22:42:11.331	 INFO	 22920	 33876	LoadDisplayDevicesName	"\\.\DISPLAY6"
30-06-2025	22:42:11.334	 INFO	 22920	 33876	LoadDisplayDevicesName	"\\.\DISPLAY7"
30-06-2025	22:42:11.336	 INFO	 22920	 33876	LoadDisplayDevicesName	"\\.\DISPLAY8"
30-06-2025	22:42:11.339	 INFO	 22920	 33876	LoadDisplayDevicesName	"\\.\DISPLAY9"
30-06-2025	22:42:11.341	 INFO	 22920	 33876	LoadDisplayDevicesName	"\\.\DISPLAY10"
30-06-2025	22:42:11.343	 INFO	 22920	 33876	LoadDisplayDevicesName	"\\.\DISPLAY11"
